TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
913.49125,Debit,ATM,31.0,Engineer,156.0,1.0,6227.99,0
333.78,Debit,ATM,60.0,Retired,98.0,1.0,6810.94,0
332.59,Debit,Online,55.0,Retired,143.0,1.0,1457.0699999999997,0
236.81,Debit,Branch,22.0,Student,15.0,1.0,813.6800000000003,1
417.8,Credit,Branch,27.0,Student,130.0,1.0,1518.8199999999997,2
319.27,Debit,ATM,50.0,Doctor,150.0,1.0,10269.78,0
384.1,Debit,Branch,42.0,Engineer,172.0,1.0,672.79,0
820.6200000000001,Credit,Branch,61.0,Doctor,158.0,1.0,6024.8,0
474.77,Credit,Online,56.0,Engineer,50.0,1.0,2158.59,0
542.72,Credit,Branch,43.0,Doctor,92.0,1.0,6011.8,0
79.80000000000001,Debit,ATM,73.0,Retired,76.0,1.0,6372.58,0
46.24000000000001,Debit,Branch,57.0,Engineer,52.0,1.0,2569.56,0
327.8,Debit,ATM,61.0,Doctor,54.0,1.0,10585.48,0
445.79,Debit,ATM,52.0,Doctor,161.0,1.0,717.9899999999998,0
55.889999999999986,Debit,Online,72.0,Retired,150.0,1.0,3689.65,0
158.41,Debit,Branch,28.0,Student,16.0,1.0,1512.1599999999999,1
101.19,Credit,Online,64.0,Doctor,75.0,1.0,14389.45,0
827.1400000000001,Debit,Branch,36.0,Engineer,265.0,4.0,9800.21,0
61.97,Debit,ATM,74.0,Retired,95.0,1.0,7014.69,0
27.20999999999998,Debit,ATM,79.0,Retired,102.0,1.0,3520.61,0
173.74,Debit,Online,80.0,Retired,64.0,1.0,4913.42,0
176.11,Debit,Branch,38.0,Engineer,105.0,1.0,9155.35,0
88.4,Debit,Online,46.0,Engineer,174.0,1.0,2567.53,0
567.92,Debit,Online,53.0,Retired,14.0,1.0,3779.47,0
138.11,Credit,Online,68.0,Retired,104.0,1.0,4177.65,0
456.93,Credit,Branch,28.0,Engineer,193.0,1.0,7284.76,0
101.42000000000002,Debit,Online,66.0,Retired,146.0,1.0,6530.59,0
300.61,Debit,Online,44.0,Doctor,51.0,1.0,7895.54,0
265.94,Debit,Online,54.0,Engineer,132.0,1.0,6781.3,0
345.54,Debit,Online,29.0,Engineer,50.0,1.0,2091.78,0
411.52,Debit,ATM,41.0,Doctor,88.0,1.0,11108.39,0
111.20999999999998,Debit,Branch,35.0,Doctor,111.0,1.0,9088.36,0
316.37,Debit,ATM,53.0,Engineer,86.0,1.0,4671.69,0
260.63,Debit,Branch,37.0,Engineer,142.0,1.0,7534.73,0
92.36000000000001,Debit,ATM,29.0,Engineer,144.0,1.0,6353.14,0
262.06,Debit,Branch,63.0,Doctor,118.0,1.0,13587.52,0
64.5,Debit,ATM,74.0,Retired,230.0,1.0,1351.2399999999998,0
253.55,Debit,ATM,28.0,Engineer,85.0,5.0,2797.26,1
408.28,Credit,Branch,21.0,Student,125.0,3.0,1222.77,1
175.94,Debit,ATM,57.0,Retired,89.0,1.0,3728.04,0
199.47,Debit,Online,57.0,Doctor,142.0,1.0,6067.44,0
51.06999999999999,Debit,Branch,63.0,Retired,133.0,1.0,4292.16,0
435.86,Debit,ATM,56.0,Retired,134.0,1.0,3801.82,0
74.73000000000002,Credit,Branch,64.0,Retired,162.0,1.0,6353.22,0
182.79,Credit,Online,23.0,Student,14.0,1.0,1251.85,1
628.36,Debit,Online,44.0,Doctor,108.0,1.0,11869.71,0
268.39,Debit,Online,29.0,Doctor,177.0,1.0,9409.43,0
362.27,Debit,ATM,80.0,Retired,47.0,1.0,6003.59,0
560.15,Credit,Online,50.0,Engineer,92.0,1.0,817.8299999999999,0
351.99,Debit,ATM,80.0,Retired,45.0,2.0,3663.64,0
132.36,Debit,Branch,28.0,Student,160.0,1.0,319.64999999999964,1
24.769999999999982,Credit,Online,40.0,Engineer,17.0,1.0,478.22999999999956,0
668.67,Debit,Online,44.0,Doctor,143.0,4.0,13446.81,0
80.24000000000001,Credit,Branch,53.0,Doctor,58.0,1.0,8012.81,0
8.649999999999977,Debit,ATM,68.0,Retired,198.0,1.0,4201.22,0
178.91,Debit,ATM,18.0,Student,19.0,1.0,8870.89,0
115.22,Debit,Branch,27.0,Engineer,108.0,1.0,906.1999999999998,0
161.63,Debit,Online,46.0,Doctor,276.0,1.0,9286.37,0
542.75,Credit,Branch,70.0,Retired,63.0,1.0,2224.08,0
317.47,Credit,Online,67.0,Doctor,16.0,1.0,14639.28,0
280.99,Debit,Branch,45.0,Engineer,29.0,1.0,9733.59,0
24.189999999999998,Debit,ATM,29.0,Engineer,28.0,1.0,2756.2,0
586.85,Debit,ATM,36.0,Doctor,86.0,1.0,6655.15,0
372.41,Debit,ATM,55.0,Retired,143.0,1.0,3233.87,0
63.170000000000016,Debit,ATM,20.0,Student,148.0,1.0,1676.5699999999997,1
383.69,Debit,Online,54.0,Engineer,285.0,1.0,8371.11,0
247.17,Credit,Branch,65.0,Retired,149.0,1.0,2611.64,0
48.78,Credit,Branch,18.0,Student,136.0,1.0,552.0599999999995,1
4.149999999999977,Credit,Branch,60.0,Retired,119.0,1.0,6017.36,0
60.99000000000001,Debit,Branch,34.0,Engineer,58.0,1.0,7281.46,0
408.19,Debit,Branch,26.0,Engineer,241.0,1.0,6847.47,0
524.6,Debit,Branch,58.0,Doctor,76.0,1.0,13017.7,0
108.95999999999998,Debit,ATM,26.0,Student,247.0,1.0,7597.66,0
70.03,Debit,Branch,63.0,Retired,49.0,1.0,7330.31,0
124.84,Debit,Online,52.0,Retired,79.0,1.0,6711.78,0
324.04,Debit,ATM,54.0,Retired,30.0,1.0,2248.06,0
39.69,Debit,Online,70.0,Retired,163.0,1.0,3524.68,0
157.7,Credit,Branch,58.0,Engineer,46.0,1.0,8332.58,0
81.26999999999998,Credit,Online,22.0,Student,68.0,1.0,1814.48,1
193.82,Debit,Branch,37.0,Engineer,176.0,1.0,3886.77,0
16.730000000000018,Debit,Online,79.0,Retired,165.0,1.0,7591.13,0
474.05,Debit,ATM,57.0,Retired,214.0,1.0,1484.31,0
39.21000000000001,Debit,ATM,66.0,Doctor,245.0,4.0,9385.57,0
637.75,Debit,Branch,79.0,Retired,152.0,1.0,4202.92,0
153.59,Credit,Branch,66.0,Retired,174.0,1.0,4813.12,0
186.6,Debit,Branch,18.0,Student,139.0,1.0,9716.68,0
644.08,Debit,Online,24.0,Student,55.0,1.0,1980.62,2
226.66,Debit,Branch,41.0,Doctor,168.0,1.0,10216.25,0
305.0,Debit,ATM,22.0,Student,222.0,1.0,944.8299999999999,1
233.1,Credit,Branch,42.0,Doctor,37.0,1.0,7469.2,0
793.13,Debit,Online,68.0,Doctor,76.0,1.0,13389.16,0
224.19,Debit,ATM,52.0,Doctor,93.0,1.0,8475.47,0
214.83,Credit,ATM,23.0,Student,63.0,1.0,991.6900000000005,1
163.46,Credit,Branch,63.0,Retired,111.0,1.0,6953.8,0
194.99,Debit,Branch,34.0,Engineer,91.0,1.0,1370.0299999999997,0
23.399999999999977,Debit,ATM,46.0,Doctor,175.0,4.0,14851.28,0
227.5,Debit,Online,34.0,Doctor,277.0,1.0,11505.35,0
259.9,Debit,Online,26.0,Student,100.0,1.0,914.2799999999997,1
59.50999999999999,Credit,Online,36.0,Doctor,55.0,1.0,9955.88,0
50.629999999999995,Debit,Online,64.0,Retired,143.0,1.0,4732.81,0
913.49125,Debit,Branch,20.0,Student,91.0,1.0,530.8599999999997,2
112.94,Credit,Online,73.0,Retired,31.0,1.0,3807.84,0
11.810000000000002,Debit,ATM,21.0,Student,131.0,1.0,320.25,1
329.14,Debit,Branch,55.0,Doctor,14.0,1.0,12033.92,0
154.24,Debit,ATM,61.0,Retired,82.0,1.0,6109.55,0
233.44,Debit,Online,20.0,Student,297.0,1.0,1691.88,1
141.8,Debit,ATM,18.0,Student,116.0,1.0,1697.67,1
209.03,Debit,Branch,55.0,Engineer,126.0,1.0,8359.5,0
913.49125,Debit,ATM,26.0,Student,144.0,1.0,1629.12,2
261.14,Debit,ATM,42.0,Engineer,162.0,1.0,6100.08,0
101.81,Debit,ATM,45.0,Doctor,105.0,1.0,13872.03,0
98.70999999999998,Debit,ATM,32.0,Doctor,117.0,1.0,10095.23,0
87.38,Debit,Branch,21.0,Student,252.0,1.0,1504.9899999999998,1
83.38999999999999,Debit,Branch,32.0,Doctor,158.0,1.0,13182.11,0
267.55,Debit,Online,46.0,Engineer,40.000000000000014,1.0,4330.04,0
870.05,Debit,ATM,29.0,Doctor,39.0,1.0,905.25,0
154.32,Credit,ATM,38.0,Engineer,269.0,1.0,6972.5,0
164.51,Debit,Branch,78.0,Retired,110.0,1.0,3553.69,0
758.12,Debit,ATM,69.0,Retired,90.0,1.0,6164.65,0
103.75999999999999,Debit,Online,28.0,Engineer,188.0,1.0,9626.14,0
583.92,Debit,Online,55.0,Engineer,139.0,1.0,6364.14,0
204.06,Debit,Online,77.0,Retired,159.0,1.0,4351.83,0
53.50999999999999,Debit,Online,56.0,Retired,165.0,1.0,5773.5,0
913.49125,Debit,Branch,30.0,Engineer,262.0,1.0,9257.04,0
52.94999999999999,Credit,Online,68.0,Retired,14.0,1.0,6335.58,0
120.17000000000002,Debit,ATM,49.0,Doctor,105.0,1.0,5403.79,0
220.8,Debit,Online,31.0,Engineer,28.0,1.0,8135.31,0
119.00999999999999,Debit,ATM,45.0,Doctor,87.0,1.0,9798.26,0
183.32,Debit,ATM,21.0,Student,74.0,1.0,137.42000000000007,1
858.8800000000001,Debit,Online,60.0,Engineer,227.0,1.0,7015.46,0
11.45999999999998,Credit,Online,41.0,Engineer,128.0,1.0,2356.71,0
61.370000000000005,Debit,Branch,75.0,Retired,164.0,1.0,4294.44,0
103.07999999999998,Credit,Branch,49.0,Engineer,150.0,1.0,9251.38,0
1.2099999999999795,Debit,Branch,55.0,Retired,196.0,1.0,7542.74,0
425.18,Credit,Online,26.0,Engineer,172.0,1.0,9880.71,0
60.96000000000001,Debit,ATM,52.0,Retired,238.0,1.0,6189.24,0
64.20999999999998,Debit,ATM,51.0,Doctor,37.0,1.0,12540.18,0
523.02,Debit,Online,53.0,Retired,83.0,1.0,4586.11,0
50.25999999999999,Debit,Branch,65.0,Retired,164.0,1.0,1519.38,0
110.07999999999998,Debit,Branch,19.0,Student,95.0,1.0,1447.2600000000002,1
54.47,Credit,Branch,23.0,Student,34.0,1.0,1131.4199999999996,1
79.75999999999999,Debit,Online,68.0,Doctor,115.0,1.0,10278.75,0
16.79000000000002,Credit,Online,30.0,Doctor,146.0,1.0,535.1499999999996,0
913.49125,Debit,Online,18.0,Student,62.0,4.0,859.8599999999997,1
68.62,Debit,Branch,29.0,Doctor,157.0,1.0,13891.47,0
157.16,Debit,Branch,20.0,Student,280.0,1.0,1545.77,1
643.38,Credit,Online,18.0,Student,105.0,1.0,1046.7399999999993,2
328.34,Credit,Online,42.0,Engineer,31.0,1.0,2840.45,0
72.68,Debit,Online,69.0,Retired,44.0,1.0,6216.77,0
354.76,Debit,Branch,51.0,Doctor,279.0,1.0,10141.92,0
793.8799999999999,Credit,ATM,22.0,Student,252.0,1.0,1404.06,2
29.22,Debit,ATM,27.0,Engineer,69.0,1.0,7795.79,0
653.97,Debit,Online,37.0,Engineer,100.0,1.0,3886.65,0
366.43,Credit,Online,21.0,Student,92.0,1.0,1560.4499999999998,1
120.86000000000001,Debit,Online,33.0,Doctor,162.0,4.0,13566.58,0
233.74,Debit,Online,72.0,Retired,142.0,1.0,4749.54,0
471.84,Debit,ATM,18.0,Student,138.0,1.0,1044.33,2
213.4,Credit,Branch,73.0,Retired,100.0,1.0,2012.2399999999998,0
254.21,Debit,ATM,48.0,Engineer,46.0,1.0,2487.2,0
577.73,Debit,ATM,37.0,Doctor,63.0,1.0,14977.99,0
170.26,Debit,ATM,27.0,Student,265.0,1.0,1969.48,1
337.73,Debit,Online,78.0,Retired,107.0,4.0,7001.2,0
330.61,Credit,Branch,64.0,Retired,113.0,1.0,2525.25,0
132.33,Credit,ATM,35.0,Engineer,47.0,1.0,7457.94,0
672.74,Credit,Branch,46.0,Engineer,118.0,1.0,5386.52,0
74.04000000000002,Debit,Online,18.0,Student,66.0,1.0,1690.23,1
197.18,Debit,Online,28.0,Engineer,135.0,1.0,3114.92,0
21.149999999999977,Debit,Branch,70.0,Retired,180.0,1.0,3466.74,0
218.37,Debit,ATM,62.0,Doctor,105.0,1.0,9942.24,0
590.01,Debit,Online,29.0,Doctor,140.0,3.0,9791.74,0
697.82,Debit,Online,44.0,Engineer,153.0,1.0,6824.0,0
302.76,Debit,ATM,38.0,Engineer,88.0,3.0,8583.39,0
148.0,Debit,Branch,20.0,Student,35.0,1.0,1488.65,1
22.25999999999999,Debit,Branch,19.0,Student,56.0,1.0,5583.88,1
0.8600000000000136,Debit,ATM,25.0,Student,139.0,1.0,1357.2200000000003,1
757.1,Debit,Branch,65.0,Doctor,203.0,1.0,10553.23,0
38.81,Credit,Online,25.0,Student,145.0,1.0,1619.6,1
76.50999999999999,Credit,Online,49.0,Engineer,120.0,4.0,9475.4,0
32.46000000000001,Debit,Online,31.0,Doctor,10.0,1.0,8656.18,0
913.49125,Credit,Branch,62.0,Doctor,158.0,1.0,207.73999999999978,0
20.639999999999986,Debit,Branch,22.0,Student,59.0,1.0,949.3800000000001,1
662.11,Debit,Branch,23.0,Student,219.0,1.0,1996.38,2
288.77,Debit,ATM,55.0,Engineer,110.0,1.0,8836.51,0
35.05000000000001,Debit,Branch,30.0,Doctor,105.0,1.0,14330.47,0
214.73,Credit,ATM,46.0,Doctor,26.0,1.0,5368.42,0
25.379999999999995,Debit,Branch,57.0,Engineer,66.0,1.0,8616.05,0
617.66,Debit,ATM,41.0,Engineer,40.000000000000014,1.0,5906.58,0
446.39,Debit,ATM,63.0,Retired,77.0,1.0,7863.6,0
377.92,Debit,Branch,33.0,Engineer,204.0,1.0,2254.71,0
11.04000000000002,Debit,Online,30.0,Engineer,43.0,1.0,6983.04,0
275.46,Debit,ATM,36.0,Doctor,67.0,1.0,9697.75,0
179.76,Debit,Online,78.0,Retired,81.0,1.0,5909.52,0
32.34,Debit,Branch,44.0,Doctor,45.0,1.0,7847.62,0
273.92,Debit,Branch,79.0,Retired,109.0,1.0,4543.56,0
375.45,Debit,Branch,19.0,Student,32.0,1.0,1307.23,1
388.98,Debit,ATM,23.0,Student,155.0,1.0,1819.9099999999999,1
492.84,Debit,ATM,25.0,Student,38.0,1.0,577.6700000000001,2
148.85,Debit,ATM,57.0,Doctor,25.0,1.0,7802.36,0
119.94999999999999,Credit,Branch,62.0,Retired,47.0,5.0,2596.61,0
391.66,Debit,Branch,50.0,Engineer,103.0,1.0,2406.31,0
185.99,Credit,Branch,41.0,Engineer,53.0,1.0,402.4499999999998,0
322.48,Debit,ATM,27.0,Student,57.0,1.0,1238.4300000000003,1
20.269999999999982,Debit,Branch,18.0,Student,22.0,1.0,796.3500000000004,1
280.61,Debit,ATM,47.0,Engineer,129.0,3.0,7888.76,0
199.02,Debit,ATM,61.0,Retired,269.0,1.0,4658.89,0
104.23000000000002,Credit,Online,63.0,Retired,108.0,1.0,5009.29,0
353.59,Credit,Branch,52.0,Retired,109.0,5.0,1822.3400000000001,0
55.860000000000014,Debit,Online,39.0,Engineer,68.0,1.0,5346.46,0
10.769999999999982,Debit,ATM,31.0,Doctor,178.0,1.0,10704.95,0
95.55000000000001,Debit,Branch,33.0,Engineer,51.0,1.0,2434.74,0
477.07,Debit,Online,27.0,Engineer,278.0,1.0,6568.07,0
9.100000000000023,Credit,Online,52.0,Retired,63.0,1.0,2791.45,0
21.410000000000025,Debit,Online,57.0,Doctor,99.0,1.0,658.9099999999999,0
278.28,Debit,Branch,28.0,Student,26.0,1.0,1346.88,1
388.1,Credit,Online,73.0,Retired,40.000000000000014,1.0,3022.12,0
215.39,Debit,ATM,27.0,Student,216.0,1.0,1582.5500000000002,1
194.37,Debit,ATM,66.0,Doctor,161.0,1.0,14395.88,0
37.69999999999999,Debit,ATM,20.0,Student,109.0,1.0,1741.1,1
19.589999999999975,Debit,Branch,64.0,Retired,122.0,1.0,1061.69,0
81.35,Debit,Online,41.0,Engineer,103.0,1.0,7192.45,0
314.54,Credit,Branch,58.0,Engineer,228.0,1.0,9923.45,0
466.64,Debit,ATM,58.0,Doctor,11.0,1.0,10915.11,0
397.01,Debit,ATM,22.0,Student,100.0,1.0,719.5200000000004,2
472.48,Debit,Branch,55.0,Engineer,87.0,1.0,7128.82,0
67.15,Debit,Online,59.0,Doctor,14.0,1.0,9028.49,0
102.67000000000002,Debit,Branch,79.0,Retired,119.0,1.0,4656.94,0
460.09,Credit,Online,35.0,Doctor,146.0,3.0,6990.64,0
453.49,Debit,Branch,66.0,Doctor,147.0,1.0,6366.43,0
267.17,Debit,ATM,26.0,Student,170.0,1.0,1382.62,1
111.25999999999999,Debit,ATM,66.0,Doctor,43.0,1.0,14350.11,0
121.17000000000002,Debit,ATM,68.0,Doctor,158.0,1.0,12990.77,0
213.28,Debit,Branch,51.0,Retired,94.0,1.0,4835.91,0
187.88,Debit,ATM,60.0,Engineer,180.0,1.0,2154.58,0
471.88,Credit,Online,34.0,Doctor,141.0,1.0,14833.34,0
83.79000000000002,Debit,ATM,57.0,Engineer,47.0,1.0,5061.3,0
212.14,Debit,Branch,72.0,Retired,105.0,1.0,7225.06,0
99.16,Debit,Online,79.0,Retired,202.0,1.0,2607.58,0
839.3300000000002,Credit,Branch,60.0,Doctor,86.0,1.0,11538.97,0
29.909999999999997,Credit,Online,76.0,Retired,43.0,3.0,2834.84,0
4.240000000000009,Debit,Online,38.0,Engineer,38.0,1.0,7822.73,0
50.28999999999999,Credit,Online,58.0,Doctor,64.0,1.0,7604.9,0
135.85,Debit,Online,57.0,Retired,269.0,1.0,1480.3900000000003,0
368.53,Debit,Branch,68.0,Doctor,34.0,1.0,13696.31,0
17.94999999999999,Credit,Branch,64.0,Doctor,135.0,1.0,12344.9,0
127.80000000000001,Credit,Branch,31.0,Engineer,47.0,1.0,8630.99,0
16.730000000000018,Debit,Online,45.0,Engineer,47.999999999999986,1.0,2202.62,0
317.12,Debit,Branch,44.0,Doctor,80.0,1.0,14409.74,0
476.63,Debit,ATM,79.0,Retired,115.0,1.0,4894.25,0
156.58,Debit,Branch,24.0,Student,160.0,1.0,8981.61,0
55.120000000000005,Credit,Online,34.0,Engineer,261.0,1.0,3791.99,0
15.740000000000009,Debit,Branch,27.0,Student,38.0,1.0,690.1599999999999,1
353.68,Debit,Online,70.0,Retired,145.0,1.0,6777.12,0
297.15,Debit,Online,76.0,Retired,178.0,1.0,5449.37,0
647.85,Debit,Branch,36.0,Doctor,121.0,1.0,13779.97,0
75.04000000000002,Debit,ATM,49.0,Engineer,178.0,1.0,9648.6,0
273.92,Debit,Online,28.0,Student,35.0,1.0,1029.1499999999996,1
215.8,Credit,Branch,51.0,Retired,66.0,1.0,3656.62,0
913.49125,Debit,ATM,41.0,Engineer,248.0,1.0,6710.51,0
420.6,Debit,Branch,26.0,Student,55.0,1.0,1778.75,2
688.36,Credit,Branch,23.0,Student,22.0,1.0,5191.13,2
285.18,Credit,Branch,55.0,Doctor,150.0,1.0,14847.97,0
213.55,Debit,ATM,63.0,Doctor,15.0,1.0,5238.37,0
463.11,Credit,Branch,51.0,Doctor,159.0,1.0,10238.82,0
150.03,Debit,ATM,73.0,Retired,176.0,1.0,7491.42,0
428.61,Debit,Branch,51.0,Retired,131.0,1.0,2116.36,0
309.56,Debit,Online,58.0,Doctor,147.0,1.0,972.04,0
377.08,Credit,Branch,26.0,Student,71.0,1.0,6430.86,0
77.25,Debit,Branch,68.0,Doctor,157.0,1.0,14077.97,0
146.92,Debit,ATM,64.0,Retired,272.0,1.0,3990.6,0
126.6,Debit,Branch,22.0,Student,146.0,1.0,961.6499999999996,1
101.34,Debit,ATM,24.0,Student,46.0,1.0,703.2600000000002,1
184.97,Debit,Branch,58.0,Doctor,268.0,1.0,1156.67,0
451.15,Debit,ATM,46.0,Engineer,175.0,1.0,1356.4700000000003,0
516.47,Credit,ATM,25.0,Student,94.0,1.0,1305.06,2
880.04,Debit,ATM,25.0,Student,29.0,1.0,261.97000000000025,2
353.69,Debit,Online,59.0,Engineer,163.0,1.0,9500.79,0
66.69,Credit,Branch,25.0,Student,140.0,1.0,1210.3300000000004,1
95.75,Debit,Branch,31.0,Engineer,169.0,1.0,337.6199999999999,0
43.91,Debit,Online,27.0,Student,86.0,1.0,1806.6800000000003,1
98.03,Debit,Branch,54.0,Engineer,165.0,1.0,6323.45,0
617.66,Debit,ATM,42.0,Engineer,128.0,1.0,7155.95,0
888.5700000000002,Debit,Online,62.0,Retired,102.0,1.0,7896.14,0
107.48000000000002,Debit,Branch,22.0,Student,129.0,1.0,591.2299999999996,1
36.56999999999999,Debit,ATM,62.0,Retired,69.0,1.0,2583.07,0
575.62,Debit,Online,43.0,Doctor,129.0,1.0,234.40999999999985,0
84.88999999999999,Debit,ATM,37.0,Engineer,70.0,1.0,4735.61,0
832.3,Credit,Branch,69.0,Retired,86.0,1.0,6617.52,0
180.65,Debit,Branch,22.0,Student,38.0,5.0,816.0100000000002,1
7.759999999999991,Credit,Online,52.0,Retired,84.0,1.0,7393.11,0
109.30000000000001,Debit,Branch,56.0,Doctor,27.0,1.0,13510.11,0
230.08,Debit,Online,79.0,Retired,124.0,1.0,4466.1,0
361.92,Debit,ATM,54.0,Retired,111.0,1.0,7474.31,0
71.29000000000002,Debit,ATM,68.0,Retired,55.0,2.0,7225.63,0
122.44999999999999,Debit,Branch,46.0,Doctor,98.0,1.0,7255.49,0
642.53,Debit,ATM,65.0,Doctor,128.0,1.0,11417.91,0
62.860000000000014,Debit,Branch,25.0,Student,31.0,1.0,1040.4300000000003,1
175.21,Credit,ATM,69.0,Doctor,69.0,1.0,6039.04,0
168.0,Credit,Branch,32.0,Engineer,11.0,1.0,3498.58,0
11.45999999999998,Debit,Online,67.0,Retired,73.0,1.0,6628.75,0
382.07,Credit,Branch,62.0,Doctor,147.0,1.0,10156.09,0
13.480000000000018,Debit,Online,18.0,Student,20.0,3.0,521.8800000000001,1
65.32,Debit,ATM,28.0,Student,54.0,1.0,9165.02,0
83.07,Debit,Branch,27.0,Engineer,291.0,4.0,6704.76,0
730.1,Credit,Branch,77.0,Retired,93.0,1.0,6384.05,0
85.31,Debit,ATM,62.0,Retired,27.0,1.0,6095.65,0
726.61,Debit,ATM,18.0,Student,277.0,1.0,1008.7600000000002,2
130.4,Debit,Branch,45.0,Engineer,63.0,1.0,4381.24,0
68.1,Debit,ATM,20.0,Student,47.0,1.0,1382.8000000000002,1
65.25999999999999,Debit,Branch,26.0,Student,72.0,1.0,7380.63,0
191.62,Debit,Branch,63.0,Doctor,51.0,1.0,1981.67,0
212.88,Debit,Online,39.0,Doctor,122.0,1.0,7036.72,0
88.38,Debit,ATM,30.0,Engineer,138.0,1.0,3707.82,0
48.77000000000001,Credit,Online,42.0,Engineer,51.0,1.0,2040.1599999999999,0
289.1,Debit,ATM,27.0,Student,206.0,1.0,267.52999999999975,1
390.09,Debit,Online,26.0,Engineer,49.0,1.0,2617.23,0
48.28999999999999,Debit,Online,37.0,Engineer,242.0,1.0,8883.4,0
333.83,Debit,ATM,63.0,Retired,135.0,1.0,1660.6599999999999,0
913.49125,Debit,Branch,67.0,Retired,79.0,1.0,2011.6,0
100.26999999999998,Debit,Online,79.0,Retired,51.0,1.0,4309.9,0
44.53999999999999,Debit,ATM,31.0,Engineer,164.0,1.0,362.39999999999964,0
913.49125,Credit,Online,52.0,Doctor,40.000000000000014,1.0,836.6900000000005,0
82.17000000000002,Debit,Branch,28.0,Student,20.999999999999986,1.0,1913.06,1
913.49125,Debit,Online,19.0,Student,150.0,1.0,563.46,2
447.42,Debit,Online,32.0,Engineer,65.0,1.0,6133.22,0
590.26,Credit,Branch,25.0,Student,47.999999999999986,1.0,1068.2799999999993,2
192.73,Debit,Branch,71.0,Retired,157.0,1.0,2037.75,0
146.01,Debit,Online,26.0,Student,269.0,1.0,221.78999999999996,1
136.05,Debit,Online,24.0,Student,63.0,3.0,1127.54,1
11.569999999999993,Credit,Branch,56.0,Retired,64.0,1.0,2061.61,0
102.34,Debit,Online,51.0,Doctor,78.0,1.0,9326.28,0
7.819999999999993,Debit,ATM,36.0,Engineer,273.0,1.0,2240.49,0
79.43,Debit,ATM,74.0,Retired,72.0,1.0,6579.37,0
386.97,Debit,Branch,58.0,Retired,137.0,1.0,1876.35,0
51.22,Debit,Branch,23.0,Student,82.0,1.0,1664.5900000000001,1
256.05,Debit,ATM,54.0,Retired,35.0,1.0,6910.18,0
7.7900000000000205,Debit,Branch,34.0,Doctor,298.0,1.0,1319.85,0
233.71,Debit,Branch,63.0,Doctor,11.0,1.0,6095.5,0
176.37,Debit,Branch,55.0,Retired,126.0,1.0,2420.86,0
122.63,Debit,Branch,21.0,Student,153.0,1.0,359.0600000000004,1
86.41,Debit,ATM,75.0,Retired,125.0,1.0,3128.71,0
21.569999999999993,Debit,ATM,54.0,Retired,71.0,1.0,7587.48,0
82.67000000000002,Debit,Branch,26.0,Student,46.0,1.0,290.59000000000015,1
451.35,Credit,Branch,47.0,Engineer,223.0,1.0,7707.96,0
299.42,Credit,Branch,63.0,Retired,53.0,1.0,4735.41,0
543.47,Debit,ATM,18.0,Student,122.0,1.0,6165.03,0
346.76,Credit,Branch,21.0,Student,116.0,1.0,1637.75,1
47.47999999999999,Debit,Branch,24.0,Student,66.0,1.0,585.5200000000004,1
64.92000000000002,Debit,Branch,58.0,Engineer,236.0,1.0,5481.76,0
350.72,Credit,ATM,28.0,Student,47.999999999999986,1.0,1982.9,1
3.8000000000000114,Debit,Online,65.0,Doctor,174.0,1.0,5766.96,0
22.54000000000002,Debit,Online,26.0,Engineer,42.0,1.0,7139.11,0
767.14,Credit,Branch,62.0,Retired,38.0,1.0,4732.57,0
167.47,Debit,ATM,35.0,Engineer,103.0,1.0,2293.13,0
43.650000000000006,Credit,Branch,30.0,Engineer,212.0,1.0,2870.67,0
391.08,Debit,Online,56.0,Retired,105.0,1.0,6885.16,0
390.77,Debit,Online,44.0,Doctor,34.0,1.0,5500.56,0
508.16,Debit,ATM,39.0,Engineer,131.0,1.0,5609.44,0
36.75999999999999,Credit,Online,65.0,Retired,108.0,1.0,1228.9300000000003,0
332.33,Debit,ATM,27.0,Student,101.0,1.0,192.6300000000001,1
362.09,Debit,Branch,32.0,Engineer,31.0,1.0,6590.28,0
42.579999999999984,Debit,Online,30.0,Doctor,80.0,1.0,13485.0,0
122.35,Credit,Branch,53.0,Retired,188.0,1.0,6472.5,0
248.66,Debit,Online,28.0,Engineer,113.0,1.0,2571.39,0
461.25,Credit,Online,54.0,Doctor,171.0,1.0,676.1000000000004,0
61.77000000000001,Debit,Branch,56.0,Doctor,49.0,1.0,12352.2,0
268.92,Debit,Branch,29.0,Engineer,148.0,1.0,8765.38,0
303.97,Debit,Online,24.0,Student,77.0,5.0,1590.88,1
219.02,Credit,Online,54.0,Engineer,68.0,1.0,7375.73,0
125.13999999999999,Debit,Branch,20.0,Student,31.0,1.0,1845.1800000000003,1
47.599999999999994,Debit,Online,53.0,Engineer,115.0,1.0,1382.5100000000002,0
592.82,Debit,Online,74.0,Retired,248.0,1.0,7508.98,0
372.5,Debit,ATM,22.0,Student,211.0,1.0,3901.82,0
4.720000000000027,Debit,Branch,32.0,Engineer,20.0,1.0,4792.01,0
144.93,Debit,Branch,42.0,Engineer,74.0,1.0,6887.52,0
316.56,Debit,Online,28.0,Engineer,261.0,1.0,8643.51,0
9.180000000000007,Debit,Online,22.0,Student,140.0,1.0,887.3199999999997,1
421.25,Debit,Online,25.0,Student,66.0,1.0,7174.69,0
